1958-03 - Nothingexists
1958-04 - Nothingexists
1958-05 - Nothingexists
1958-06 1.059 
1958-07 - Nothingexists
1958-08 - Nothingexists
1958-09 - Nothingexists
1958-10 - Nothingexists
1958-11 - Nothingexists
1958-12 1.106 
1959-01 - Nothingexists
1959-02 - Nothingexists
1959-03 - Nothingexists
1959-04 - Nothingexists
1959-05 - Nothingexists
1959-06 1.287 
1959-07 - Nothingexists
1959-08 - Nothingexists
1959-09 - Nothingexists
1959-10 - Nothingexists
1959-11 - Nothingexists
1959-12 1.389 
1960-01 - Nothingexists
1960-02 - Nothingexists
1960-03 - Nothingexists
1960-04 - Nothingexists
1960-05 - Nothingexists
1960-06 1.621 
1960-07 - Nothingexists
1960-08 - Nothingexists
1960-09 - Nothingexists
1960-10 - Nothingexists
1960-11 - Nothingexists
1960-12 1.719 
1961-01 - Nothingexists
1961-02 - Nothingexists
1961-03 - Nothingexists
1961-04 - Nothingexists
1961-05 - Nothingexists
1961-06 1.934 
1961-07 - Nothingexists
1961-08 - Nothingexists
1961-09 - Nothingexists
1961-10 - Nothingexists
1961-11 - Nothingexists
1961-12 2.044 
1962-01 - Nothingexists
1962-02 - Nothingexists
1962-03 - Nothingexists
1962-04 - Nothingexists
1962-05 - Nothingexists
1962-06 2.333 
1962-07 - Nothingexists
1962-08 - Nothingexists
1962-09 - Nothingexists
1962-10 - Nothingexists
1962-11 - Nothingexists
1962-12 2.431 
1963-01 - Nothingexists
1963-02 - Nothingexists
1963-03 - Nothingexists
1963-04 - Nothingexists
1963-05 - Nothingexists
1963-06 2.732 
1963-07 - Nothingexists
1963-08 - Nothingexists
1963-09 - Nothingexists
1963-10 - Nothingexists
1963-11 - Nothingexists
1963-12 2.853 
1964-01 - Nothingexists
1964-02 - Nothingexists
1964-03 - Nothingexists
1964-04 - Nothingexists
1964-05 - Nothingexists
1964-06 3.216 
1964-07 - Nothingexists
1964-08 - Nothingexists
1964-09 - Nothingexists
1964-10 - Nothingexists
1964-11 - Nothingexists
1964-12 3.354 
1965-01 3.422 
1965-02 3.475 
1965-03 3.558 
1965-04 3.632 
1965-05 3.691 
1965-06 3.741 
1965-07 3.786 
1965-08 3.807 
1965-09 3.825 
1965-10 3.844 
1965-11 3.856 
1965-12 3.877 
1966-01 3.923 
1966-02 3.965 
1966-03 4.051 
1966-04 4.110 
1966-05 4.145 
1966-06 4.186 
1966-07 4.215 
1966-08 4.237 
1966-09 4.253 
1966-10 4.266 
1966-11 4.280 
1966-12 4.301 
1967-01 4.370 
1967-02 4.426 
1967-03 4.511 
1967-04 4.575 
1967-05 4.608 
1967-06 4.677 
1967-07 4.717 
1967-08 4.739 
1967-09 4.754 
1967-10 4.781 
1967-11 4.799 
1967-12 4.861 
1968-01 5.021 
1968-02 5.141 
1968-03 5.297 
1968-04 5.414 
1968-05 5.452 
1968-06 5.534 
1968-07 5.605 
1968-08 5.647 
1968-09 5.683 
1968-10 5.708 
1968-11 5.732 
1968-12 5.802 
1969-01 5.890 
1969-02 5.933 
1969-03 6.058 
1969-04 6.154 
1969-05 6.194 
1969-06 6.272 
1969-07 6.312 
1969-08 6.347 
1969-09 6.375 
1969-10 6.409 
1969-11 6.428 
1969-12 6.459 
1970-01 6.515 
1970-02 6.555 
1970-03 6.625 
1970-04 6.721 
1970-05 6.766 
1970-06 6.823 
1970-07 6.867 
1970-08 6.890 
1970-09 6.911 
1970-10 6.933 
1970-11 6.946 
1970-12 6.973 
1971-01 7.003 
1971-02 7.029 
1971-03 7.081 
1971-04 7.152 
1971-05 7.184 
1971-06 7.223 
1971-07 7.266 
1971-08 7.282 
1971-09 7.312 
1971-10 7.326 
1971-11 7.340 
1971-12 7.380 
1972-01 7.442 
1972-02 7.485 
1972-03 7.561 
1972-04 7.617 
1972-05 7.663 
1972-06 7.724 
1972-07 7.769 
1972-08 7.802 
1972-09 7.836 
1972-10 7.870 
1972-11 7.884 
1972-12 7.928 
1973-01 7.991 
1973-02 8.008 
1973-03 8.141 
1973-04 8.207 
1973-05 8.304 
1973-06 8.373 
1973-07 8.430 
1973-08 8.499 
1973-09 8.552 
1973-10 8.583 
1973-11 8.602 
1973-12 8.629 
1974-01 8.643 
1974-02 8.670 
1974-03 8.773 
1974-04 8.834 
1974-05 8.917 
1974-06 8.977 
1974-07 9.033 
1974-08 9.087 
1974-09 9.122 
1974-10 9.155 
1974-11 9.178 
1974-12 9.210 
1975-01 9.271 
1975-02 9.300 
1975-03 9.394 
1975-04 9.509 
1975-05 9.576 
1975-06 9.663 
1975-07 9.730 
1975-08 9.786 
1975-09 9.839 
1975-10 9.894 
1975-11 9.945 
1975-12 9.995 
1976-01 10.040 
1976-02 10.116 
1976-03 10.363 
1976-04 10.480 
1976-05 10.662 
1976-06 10.822 
1976-07 10.953 
1976-08 11.040 
1976-09 11.178 
1976-10 11.256 
1976-11 11.293 
1976-12 11.412 
1977-01 11.436 
1977-02 11.477 
1977-03 11.704 
1977-04 11.885 
1977-05 12.047 
1977-06 12.226 
1977-07 12.320 
1977-08 12.413 
1977-09 12.436 
1977-10 12.509 
1977-11 12.560 
1977-12 12.631 
1978-01 12.670 
1978-02 12.758 
1978-03 12.972 
1978-04 13.297 
1978-05 13.483 
1978-06 13.741 
1978-07 13.833 
1978-08 13.901 
1978-09 13.940 
1978-10 13.981 
1978-11 14.014 
1978-12 14.042 
1979-01 14.112 
1979-02 14.164 
1979-03 14.570 
1979-04 14.816 
1979-05 15.061 
1979-06 15.334 
1979-07 15.468 
1979-08 15.570 
1979-09 15.606 
1979-10 15.642 
1979-11 15.652 
1979-12 15.721 
1980-01 15.788 
1980-02 15.844 
1980-03 16.139 
1980-04 16.381 
1980-05 16.640 
1980-06 16.867 
1980-07 16.986 
1980-08 17.035 
1980-09 17.100 
1980-10 17.144 
1980-11 17.156 
1980-12 17.174 
1981-01 17.199 
1981-02 17.254 
1981-03 17.534 
1981-04 17.794 
1981-05 18.092 
1981-06 18.386 
1981-07 18.539 
1981-08 18.600 
1981-09 18.645 
1981-10 18.684 
1981-11 18.704 
1981-12 18.714 
1982-01 18.824 
1982-02 18.855 
1982-03 19.205 
1982-04 19.456 
1982-05 19.742 
1982-06 20.014 
1982-07 20.147 
1982-08 20.191 
1982-09 20.236 
1982-10 20.272 
1982-11 20.300 
1982-12 20.326 
1983-01 20.394 
1983-02 20.426 
1983-03 20.773 
1983-04 21.136 
1983-05 21.461 
1983-06 21.735 
1983-07 21.923 
1983-08 21.994 
1983-09 22.083 
1983-10 22.143 
1983-11 22.193 
1983-12 22.209 
1984-01 22.236 
1984-02 22.296 
1984-03 22.645 
1984-04 23.073 
1984-05 23.476 
1984-06 23.832 
1984-07 24.065 
1984-08 24.132 
1984-09 24.224 
1984-10 24.283 
1984-11 24.309 
1984-12 24.332 
1985-01 24.362 
1985-02 24.413 
1985-03 24.849 
1985-04 25.289 
1985-05 25.637 
1985-06 26.033 
1985-07 26.278 
1985-08 26.348 
1985-09 26.442 
1985-10 26.497 
1985-11 26.532 
1985-12 26.540 
1986-01 26.559 
1986-02 26.599 
1986-03 26.961 
1986-04 27.475 
1986-05 27.750 
1986-06 28.060 
1986-07 28.260 
1986-08 28.347 
1986-09 28.399 
1986-10 28.483 
1986-11 28.560 
1986-12 28.541 
1987-01 28.557 
1987-02 28.617 
1987-03 29.013 
1987-04 29.363 
1987-05 29.725 
1987-06 30.047 
1987-07 30.228 
1987-08 30.314 
1987-09 30.398 
1987-10 30.469 
1987-11 30.527 
1987-12 30.564 
1988-01 30.580 
1988-02 30.602 
1988-03 30.866 
1988-04 31.324 
1988-05 31.650 
1988-06 32.021 
1988-07 32.165 
1988-08 32.233 
1988-09 32.360 
1988-10 32.427 
1988-11 32.450 
1988-12 32.526 
1989-01 32.544 
1989-02 32.559 
1989-03 32.804 
1989-04 33.317 
1989-05 33.721 
1989-06 34.090 
1989-07 34.244 
1989-08 34.318 
1989-09 34.450 
1989-10 34.570 
1989-11 34.593 
1989-12 34.657 
1990-01 34.676 
1990-02 34.711 
1990-03 35.021 
1990-04 35.320 
1990-05 35.665 
1990-06 38.469 
1990-07 38.591 
1990-08 38.690 
1990-09 38.803 
1990-10 38.826 
1990-11 39.209 
1990-12 39.953 
1991-01 40.103 
1991-02 40.449 
1991-03 40.942 
1991-04 41.399 
1991-05 41.740 
1991-06 42.127 
1991-07 42.340 
1991-08 42.464 
1991-09 42.592 
1991-10 42.687 
1991-11 42.751 
1991-12 43.019 
1992-01 43.075 
1992-02 43.281 
1992-03 42.510 
1992-04 43.071 
1992-05 43.585 
1992-06 44.143 
1992-07 44.497 
1992-08 44.665 
1992-09 44.835 
1992-10 44.945 
1992-11 44.994 
1992-12 45.212 
1993-01 45.309 
1993-02 45.386 
1993-03 45.914 
1993-04 46.319 
1993-05 47.055 
1993-06 48.636 
1993-07 48.769 
1993-08 48.936 
1993-09 49.115 
1993-10 49.264 
1993-11 49.345 
1993-12 49.544 
1994-01 49.722 
1994-02 50.061 
1994-03 50.361 
1994-04 51.250 
1994-05 51.857 
1994-06 52.775 
1994-07 53.102 
1994-08 53.297 
1994-09 53.558 
1994-10 53.715 
1994-11 53.857 
1994-12 54.119 
1995-01 54.255 
1995-02 54.505 
1995-03 54.743 
1995-04 55.304 
1995-05 56.142 
1995-06 57.051 
1995-07 57.485 
1995-08 57.657 
1995-09 57.906 
1995-10 58.095 
1995-11 58.279 
1995-12 58.479 
1996-01 58.559 
1996-02 58.790 
1996-03 59.071 
1996-04 59.946 
1996-05 60.487 
1996-06 61.529 
1996-07 61.986 
1996-08 62.305 
1996-09 62.557 
1996-10 62.748 
1996-11 62.906 
1996-12 63.119 
1997-01 63.275 
1997-02 63.495 
1997-03 63.765 
1997-04 64.577 
1997-05 65.220 
1997-06 66.296 
1997-07 66.872 
1997-08 66.978 
1997-09 67.246 
1997-10 67.531 
1997-11 67.645 
1997-12 67.839 
1998-01 68.007 
1998-02 68.099 
1998-03 68.691 
1998-04 69.317 
1998-05 70.219 
1998-06 71.027 
1998-07 71.552 
1998-08 71.651 
1998-09 71.959 
1998-10 72.000 
1998-11 72.066 
1998-12 72.208 
1999-01 35.872 
1999-02 35.953 
1999-03 36.191 
1999-04 36.593 
1999-05 36.942 
1999-06 37.480 
1999-07 37.726 
1999-08 37.823 
1999-09 37.907 
1999-10 38.005 
1999-11 38.062 
1999-12 38.127 
2000-01 38.184 
2000-02 38.257 
2000-03 38.402 
2000-04 38.675 
2000-05 39.175 
2000-06 39.723 
2000-07 39.930 
2000-08 40.017 
2000-09 40.110 
2000-10 40.177 
2000-11 40.210 
2000-12 40.254 
2001-01 40.343 
2001-02 40.425 
2001-03 40.578 
2001-04 40.858 
2001-05 41.393 
2001-06 41.861 
2001-07 42.150 
2001-08 42.311 
2001-09 42.433 
2001-10 42.532 
2001-11 42.599 
2001-12 42.660 
2002-01 42.697 
2002-02 42.755 
2002-03 42.851 
2002-04 43.128 
2002-05 43.506 
2002-06 43.952 
2002-07 44.264 
2002-08 44.336 
2002-09 44.440 
2002-10 44.489 
2002-11 44.541 
2002-12 44.607 
2003-01 44.646 
2003-02 44.769 
2003-03 44.873 
2003-04 45.349 
2003-05 45.746 
2003-06 45.455 
2003-07 45.783 
2003-08 45.799 
2003-09 45.911 
2003-10 45.959 
2003-11 45.990 
2003-12 46.020 
2004-01 46.093 
2004-02 46.156 
2004-03 46.280 
2004-04 46.335 
2004-05 46.607 
2004-06 47.176 
2004-07 47.453 
2004-08 47.495 
2004-09 47.523 
2004-10 47.553 
2004-11 47.601 
2004-12 47.607 
2005-01 47.685 
2005-02 47.866 
2005-03 47.984 
2005-04 48.143 
2005-05 48.518 
2005-06 49.141 
2005-07 49.548 
2005-08 49.599 
2005-09 49.665 
2005-10 49.705 
2005-11 49.705 
2005-12 49.732 
2006-01 49.765 
2006-02 49.987 
2006-03 50.111 
2006-04 50.253 
2006-05 50.794 
2006-06 51.444 
2006-07 51.785 
2006-08 51.875 
2006-09 51.955 
2006-10 51.956 
2006-11 51.959 
2006-12 52.072 
2007-01 52.142 
2007-02 52.243 
2007-03 52.369 
2007-04 52.793 
2007-05 53.140 
2007-06 53.797 
2007-07 54.069 
2007-08 54.167 
2007-09 54.235 
2007-10 54.237 
2007-11 54.243 
2007-12 54.286 
2008-01 54.359 
2008-02 54.623 
2008-03 54.734 
2008-04 54.942 
2008-05 55.268 
2008-06 55.862 
2008-07 56.086 
2008-08 56.134 
2008-09 56.158 
2008-10 56.131 
2008-11 56.104 
2008-12 56.406 
2009-01 56.645 
2009-02 56.843 
2009-03 56.628 
2009-04 56.701 
2009-05 56.910 
2009-06 57.312 
2009-07 57.561 
2009-08 57.560 
2009-09 57.587 
2009-10 57.589 
2009-11 57.595 
2009-12 57.584 
2010-01 57.672 
2010-02 58.092 
2010-03 58.231 
2010-04 58.404 
2010-05 58.559 
2010-06 59.272 
2010-07 59.699 
2010-08 59.728 
2010-09 59.767 
2010-10 59.778 
2010-11 59.802 
2010-12 59.847 
2011-01 60.061 
2011-02 60.697 
2011-03 61.521 
2011-04 61.744 
2011-05 62.227 
2011-06 63.391 
2011-07 63.800 
2011-08 63.882 
2011-09 63.880 
2011-10 63.884 
2011-11 63.882 
2011-12 64.034 
2012-01 65.054 
2012-02 66.423 
2012-03 69.529 
2012-04 70.226 
2012-05 72.425 
2012-06 76.595 
2012-07 77.716 
2012-08 77.743 
2012-09 77.881 
2012-10 77.881 
2012-11 77.883 
2012-12 77.883 
2013-01 77.896 
2013-02 77.906 
2013-03 77.990 
2013-04 79.149 
2013-05 79.902 
2013-06 83.245 
2013-07 84.188 
2013-08 84.231 
2013-09 84.261 
2013-10 84.280 
2013-11 84.281 
2013-12 84.238 
2014-01 84.244 
2014-02 84.242 
2014-03 84.313 
2014-04 84.673 
2014-05 85.600 Provisionalvalue
"" "General:Includingpublishedreservesandparticipationrightscapital.FromDecember1993 includingfundforgeneralbankingrisks.Owingtothetreatmentofstatisticalbreaksandrevisionsinthetimeseries seethesectionheaded""Datainterpretation""inthe""Generalnotes""." 
