DATE	DJCA
1993-06-24	1277.06
1993-06-25	1276.41
1993-06-28	1291.73
1993-06-29	1288.03
1993-06-30	1292.59
1993-07-01	1292.97
1993-07-02	1286.35
1993-07-06	1273.26
1993-07-07	1271.46
1993-07-08	1285.70
1993-07-09	1284.07
1993-07-12	1280.97
1993-07-13	1280.75
1993-07-14	1296.53
1993-07-15	1297.35
1993-07-16	1295.28
1993-07-19	1296.93
1993-07-20	1304.01
1993-07-21	1308.02
1993-07-22	1302.80
1993-07-23	1311.48
1993-07-26	1317.68
1993-07-27	1313.29
1993-07-28	1313.29
1993-07-29	1319.10
1993-07-30	1317.95
1993-08-02	1323.50
1993-08-03	1323.11
1993-08-04	1321.19
1993-08-05	1316.14
1993-08-06	1320.09
1993-08-09	1327.06
1993-08-10	1328.71
1993-08-11	1329.04
1993-08-12	1324.98
1993-08-13	1325.80
1993-08-16	1327.67
1993-08-17	1335.24
1993-08-18	1338.43
1993-08-19	1343.26
1993-08-20	1339.08
1993-08-23	1336.45
1993-08-24	1349.13
1993-08-25	1356.92
1993-08-26	1352.92
1993-08-27	1351.82
1993-08-30	1352.42
1993-08-31	1358.57
1993-09-01	1352.64
1993-09-02	1342.65
1993-09-03	1342.87
1993-09-07	1335.13
1993-09-08	1326.51
1993-09-09	1328.49
1993-09-10	1338.54
1993-09-13	1347.32
1993-09-14	1336.89
1993-09-15	1342.87
1993-09-16	1342.38
1993-09-17	1337.66
1993-09-20	1328.00
1993-09-21	1314.44
1993-09-22	1320.75
1993-09-23	1320.59
1993-09-24	1323.17
1993-09-27	1332.39
1993-09-28	1334.53
1993-09-29	1329.04
1993-09-30	1324.54
1993-10-01	1332.06
1993-10-04	1329.97
1993-10-05	1329.86
1993-10-06	1331.56
1993-10-07	1328.00
1993-10-08	1327.45
1993-10-11	1331.40
1993-10-12	1327.61
1993-10-13	1330.63
1993-10-14	1334.42
1993-10-15	1339.36
1993-10-18	1343.86
1993-10-19	1344.30
1993-10-20	1347.10
1993-10-21	1343.86
1993-10-22	1344.63
1993-10-25	1351.22
1993-10-26	1355.99
1993-10-27	1355.06
1993-10-28	1368.23
1993-10-29	1367.08
1993-11-01	1373.66
1993-11-02	1370.92
1993-11-03	1355.06
1993-11-04	1338.70
1993-11-05	1346.11
1993-11-08	1349.29
1993-11-09	1345.62
1993-11-10	1354.84
1993-11-11	1351.54
1993-11-12	1361.10
1993-11-15	1357.91
1993-11-16	1369.49
1993-11-17	1359.89
1993-11-18	1356.54
1993-11-19	1355.50
1993-11-22	1346.99
1993-11-23	1344.74
1993-11-24	1352.31
1993-11-26	1359.56
1993-11-29	1362.25
1993-11-30	1362.63
1993-12-01	1365.05
1993-12-02	1369.05
1993-12-03	1367.13
1993-12-06	1367.96
1993-12-07	1371.69
1993-12-08	1375.86
1993-12-09	1373.45
1993-12-10	1374.98
1993-12-13	1382.17
1993-12-14	1375.37
1993-12-15	1370.31
1993-12-16	1369.82
1993-12-17	1377.07
1993-12-20	1376.58
1993-12-21	1375.37
1993-12-22	1383.83
1993-12-23	1381.47
1993-12-27	1391.69
1993-12-28	1394.05
1993-12-29	1392.73
1993-12-30	1386.96
1993-12-31	1381.03
1994-01-03	1376.91
1994-01-04	1382.64
1994-01-05	1389.65
1994-01-06	1394.28
1994-01-07	1398.31
1994-01-10	1413.37
1994-01-11	1406.80
1994-01-12	1409.18
1994-01-13	1407.19
1994-01-14	1415.24
1994-01-17	1411.71
1994-01-18	1412.04
1994-01-19	1415.46
1994-01-20	1413.92
1994-01-21	1417.89
1994-01-24	1416.51
1994-01-25	1411.16
1994-01-26	1417.84
1994-01-27	1426.83
1994-01-28	1433.89
1994-01-31	1447.06
1994-02-01	1441.49
1994-02-02	1446.61
1994-02-03	1441.82
1994-02-04	1412.76
1994-02-07	1419.83
1994-02-08	1418.49
1994-02-09	1425.79
1994-02-10	1410.70
1994-02-11	1408.75
1994-02-14	1410.25
1994-02-15	1413.87
1994-02-16	1413.20
1994-02-17	1409.03
1994-02-18	1398.28
1994-02-22	1407.97
1994-02-23	1401.68
1994-02-24	1379.68
1994-02-25	1380.13
1994-02-28	1380.57
1994-03-01	1371.72
1994-03-02	1373.84
1994-03-03	1370.72
1994-03-04	1375.73
1994-03-07	1382.63
1994-03-08	1382.80
1994-03-09	1379.96
1994-03-10	1368.88
1994-03-11	1375.67
1994-03-14	1376.01
1994-03-15	1374.18
1994-03-16	1378.80
1994-03-17	1381.06
1994-03-18	1382.07
1994-03-21	1371.13
1994-03-22	1372.37
1994-03-23	1375.19
1994-03-24	1358.78
1994-03-25	1350.33
1994-03-28	1349.70
1994-03-29	1324.61
1994-03-30	1298.28
1994-03-31	1297.77
1994-04-04	1279.39
1994-04-05	1310.01
1994-04-06	1310.23
1994-04-07	1314.18
1994-04-08	1304.43
1994-04-11	1304.66
1994-04-12	1300.12
1994-04-13	1296.28
1994-04-14	1294.32
1994-04-15	1294.55
1994-04-18	1280.03
1994-04-19	1273.78
1994-04-20	1270.45
1994-04-21	1291.91
1994-04-22	1292.49
1994-04-25	1308.27
1994-04-26	1309.48
1994-04-28	1305.35
1994-04-29	1315.91
1994-05-02	1314.76
1994-05-03	1316.14
1994-05-04	1310.40
1994-05-05	1305.80
1994-05-06	1291.05
1994-05-09	1273.37
1994-05-10	1279.97
1994-05-11	1263.56
1994-05-12	1268.95
1994-05-13	1267.52
1994-05-16	1266.20
1994-05-17	1280.51
1994-05-18	1295.35
1994-05-19	1306.80
1994-05-20	1303.35
1994-05-23	1297.04
1994-05-24	1300.67
1994-05-25	1303.00
1994-05-26	1306.10
1994-05-27	1309.89
1994-05-31	1310.89
1994-06-01	1311.42
1994-06-02	1308.61
1994-06-03	1311.88
1994-06-06	1310.89
1994-06-07	1307.56
1994-06-08	1305.57
1994-06-09	1303.46
1994-06-10	1308.61
1994-06-13	1313.81
1994-06-14	1327.01
1994-06-15	1319.34
1994-06-16	1328.97
1994-06-17	1317.85
1994-06-20	1306.74
1994-06-21	1291.58
1994-06-22	1297.16
1994-06-23	1292.23
1994-06-24	1269.58
1994-06-27	1282.50
1994-06-28	1276.97
1994-06-29	1280.76
1994-06-30	1269.34
1994-07-01	1278.29
1994-07-05	1277.75
1994-07-06	1280.10
1994-07-07	1284.97
1994-07-08	1290.98
1994-07-11	1283.71
1994-07-12	1282.71
1994-07-13	1282.99
1994-07-14	1295.85
1994-07-15	1300.54
1994-07-18	1300.84
1994-07-19	1300.66
1994-07-20	1293.23
1994-07-21	1294.45
1994-07-22	1298.10
1994-07-25	1298.53
1994-07-26	1295.73
1994-07-27	1288.35
1994-07-28	1292.22
1994-07-29	1301.58
1994-08-01	1311.69
1994-08-02	1315.96
1994-08-03	1318.70
1994-08-04	1310.90
1994-08-05	1303.47
1994-08-08	1303.22
1994-08-09	1304.81
1994-08-10	1309.07
1994-08-11	1301.45
1994-08-12	1308.28
1994-08-15	1306.33
1994-08-16	1313.03
1994-08-17	1311.81
1994-08-18	1301.82
1994-08-19	1299.75
1994-08-22	1297.13
1994-08-23	1304.68
1994-08-24	1322.54
1994-08-25	1317.54
1994-08-26	1332.59
1994-08-29	1339.60
1994-08-30	1345.33
1994-08-31	1346.73
1994-09-01	1338.93
1994-09-02	1333.45
1994-09-05	1333.45
1994-09-06	1334.26
1994-09-07	1329.09
1994-09-08	1332.45
1994-09-09	1317.27
1994-09-12	1308.12
1994-09-13	1311.73
1994-09-14	1315.34
1994-09-15	1327.60
1994-09-16	1318.70
1994-09-19	1316.40
1994-09-20	1292.07
1994-09-21	1285.41
1994-09-22	1284.47
1994-09-23	1281.49
1994-09-26	1284.54
1994-09-27	1287.71
1994-09-28	1292.75
1994-09-29	1284.35
1994-09-30	1285.78
1994-10-03	1284.16
1994-10-04	1266.66
1994-10-05	1259.23
1994-10-06	1255.54
1994-10-07	1261.85
1994-10-10	1272.41
1994-10-11	1288.90
1994-10-12	1290.15
1994-10-13	1294.03
1994-10-14	1300.71
1994-10-17	1302.40
1994-10-18	1301.77
1994-10-19	1311.71
1994-10-20	1302.34
1994-10-21	1295.46
1994-10-24	1279.97
1994-10-25	1278.85
1994-10-26	1276.97
1994-10-27	1289.59
1994-10-28	1314.33
1994-10-31	1307.27
1994-11-01	1296.03
1994-11-02	1289.78
1994-11-03	1292.28
1994-11-04	1277.72
1994-11-07	1277.03
1994-11-08	1281.59
1994-11-09	1278.66
1994-11-10	1275.91
1994-11-11	1268.35
1994-11-14	1277.10
1994-11-15	1276.35
1994-11-16	1279.47
1994-11-17	1273.16
1994-11-18	1267.79
1994-11-21	1256.85
1994-11-22	1234.36
1994-11-23	1232.12
1994-11-25	1242.24
1994-11-28	1248.23
1994-11-29	1251.17
1994-11-30	1251.73
1994-12-01	1238.92
1994-12-02	1250.92
1994-12-05	1252.98
1994-12-06	1250.67
1994-12-07	1244.49
1994-12-08	1224.18
1994-12-09	1225.87
1994-12-12	1233.11
1994-12-13	1230.18
1994-12-14	1242.55
1994-12-15	1249.98
1994-12-16	1259.60
1994-12-19	1254.17
1994-12-20	1247.61
1994-12-21	1254.04
1994-12-22	1259.10
1994-12-23	1268.41
1994-12-27	1276.16
1994-12-28	1270.16
1994-12-29	1271.16
1994-12-30	1274.41
1995-01-03	1281.47
1995-01-04	1289.09
1995-01-05	1289.09
1995-01-06	1295.65
1995-01-09	1295.15
1995-01-10	1295.31
1995-01-11	1295.28
1995-01-12	1298.09
1995-01-13	1310.21
1995-01-16	1322.27
1995-01-17	1322.95
1995-01-18	1323.95
1995-01-19	1312.02
1995-01-20	1305.21
1995-01-23	1306.46
1995-01-24	1303.40
1995-01-25	1307.80
1995-01-26	1304.59
1995-01-27	1307.27
1995-01-30	1297.34
1995-01-31	1297.46
1995-02-01	1297.84
1995-02-02	1302.09
1995-02-03	1320.33
1995-02-06	1320.27
1995-02-07	1319.58
1995-02-08	1318.02
1995-02-09	1316.58
1995-02-10	1328.14
1995-02-13	1334.51
1995-02-14	1336.26
1995-02-15	1346.63
1995-02-16	1346.26
1995-02-17	1338.07
1995-02-21	1341.79
1995-02-22	1346.44
1995-02-23	1355.69
1995-02-24	1357.44
1995-02-27	1346.72
1995-02-28	1356.68
1995-03-01	1349.38
1995-03-02	1342.66
1995-03-03	1342.85
1995-03-06	1340.70
1995-03-07	1327.12
1995-03-08	1329.91
1995-03-09	1327.63
1995-03-10	1345.52
1995-03-13	1345.45
1995-03-14	1353.44
1995-03-15	1348.69
1995-03-16	1357.57
1995-03-17	1357.95
1995-03-20	1362.89
1995-03-21	1357.44
1995-03-22	1358.07
1995-03-23	1356.99
1995-03-24	1370.88
1995-03-27	1386.80
1995-03-28	1385.41
1995-03-29	1385.91
1995-03-30	1396.50
1995-03-31	1388.45
1995-04-03	1387.56
1995-04-04	1401.39
1995-04-05	1400.31
1995-04-06	1402.97
1995-04-07	1403.32
1995-04-10	1404.18
1995-04-11	1400.25
1995-04-12	1405.00
1995-04-13	1411.28
1995-04-17	1401.45
1995-04-18	1395.87
1995-04-19	1400.50
1995-04-20	1406.53
1995-04-21	1415.85
1995-04-24	1426.19
1995-04-25	1428.98
1995-04-26	1430.18
1995-04-27	1435.32
1995-04-28	1438.81
1995-05-01	1433.92
1995-05-02	1432.53
1995-05-03	1447.18
1995-05-04	1436.14
1995-05-05	1427.64
1995-05-08	1437.47
1995-05-09	1438.36
1995-05-10	1440.33
1995-05-11	1443.94
1995-05-12	1451.43
1995-05-15	1455.99
1995-05-16	1459.48
1995-05-17	1450.67
1995-05-18	1431.26
1995-05-19	1427.20
1995-05-22	1442.99
1995-05-23	1455.61
1995-05-24	1453.71
1995-05-25	1448.70
1995-05-26	1436.14
1995-05-30	1442.17
1995-05-31	1470.33
1995-06-01	1469.69
1995-06-02	1459.04
1995-06-05	1469.69
1995-06-06	1471.09
1995-06-07	1468.17
1995-06-08	1462.08
1995-06-09	1453.08
1995-06-12	1463.92
1995-06-13	1483.07
1995-06-14	1482.57
1995-06-15	1483.71
1995-06-16	1486.50
1995-06-19	1502.42
1995-06-20	1500.13
1995-06-21	1500.01
1995-06-22	1518.91
1995-06-23	1515.10
1995-06-26	1500.89
1995-06-27	1500.96
1995-06-28	1508.57
1995-06-29	1501.34
1995-06-30	1506.16
1995-07-03	1512.50
1995-07-05	1520.43
1995-07-06	1537.96
1995-07-07	1557.85
1995-07-10	1571.73
1995-07-11	1560.51
1995-07-12	1572.88
1995-07-13	1574.45
1995-07-14	1566.70
1995-07-17	1571.89
1995-07-18	1557.22
1995-07-19	1536.14
1995-07-20	1545.82
1995-07-21	1549.72
1995-07-24	1556.13
1995-07-25	1570.67
1995-07-26	1568.17
1995-07-27	1583.87
1995-07-28	1577.65
1995-07-31	1574.90
1995-08-01	1570.61
1995-08-02	1561.13
1995-08-03	1567.85
1995-08-04	1567.47
1995-08-07	1568.04
1995-08-08	1567.60
1995-08-09	1561.26
1995-08-10	1552.63
1995-08-11	1545.11
1995-08-14	1556.66
1995-08-15	1555.92
1995-08-16	1556.75
1995-08-17	1562.03
1995-08-18	1557.10
1995-08-21	1559.86
1995-08-22	1561.52
1995-08-23	1551.76
1995-08-24	1550.77
1995-08-25	1557.68
1995-08-28	1558.19
1995-08-29	1558.26
1995-08-30	1553.01
1995-08-31	1558.13
1995-09-01	1569.32
1995-09-04	1569.32
1995-09-05	1582.95
1995-09-06	1592.67
1995-09-07	1590.50
1995-09-08	1598.43
1995-09-11	1593.06
1995-09-12	1601.44
1995-09-13	1611.32
1995-09-14	1621.52
1995-09-15	1622.93
1995-09-18	1621.47
1995-09-19	1612.39
1995-09-20	1616.67
1995-09-21	1606.17
1995-09-22	1601.16
1995-09-25	1603.26
1995-09-26	1604.04
1995-09-27	1601.39
1995-09-28	1615.99
1995-09-29	1616.76
1995-10-02	1612.82
1995-10-03	1603.81
1995-10-04	1596.61
1995-10-05	1602.48
1995-10-06	1608.23
1995-10-09	1591.05
1995-10-10	1590.21
1995-10-11	1601.84
1995-10-12	1605.52
1995-10-13	1614.31
1995-10-16	1611.53
1995-10-17	1613.27
1995-10-18	1609.40
1995-10-19	1611.34
1995-10-20	1610.79
1995-10-23	1599.97
1995-10-24	1618.60
1995-10-25	1607.33
1995-10-26	1590.76
1995-10-27	1595.90
1995-10-30	1605.52
1995-10-31	1605.91
1995-11-01	1606.55
1995-11-02	1631.43
1995-11-03	1636.21
1995-11-06	1637.89
1995-11-07	1633.17
1995-11-08	1644.48
1995-11-09	1644.41
1995-11-10	1645.51
1995-11-13	1643.06
1995-11-14	1635.01
1995-11-15	1644.28
1995-11-16	1659.53
1995-11-17	1669.22
1995-11-20	1666.64
1995-11-21	1673.10
1995-11-22	1683.47
1995-11-23	1683.47
1995-11-24	1685.53
1995-11-27	1692.28
1995-11-28	1699.45
1995-11-29	1710.44
1995-11-30	1701.97
1995-12-01	1707.92
1995-12-04	1720.35
1995-12-05	1730.79
1995-12-06	1734.08
1995-12-07	1721.48
1995-12-08	1719.74
1995-12-11	1728.30
1995-12-12	1723.90
1995-12-13	1735.81
1995-12-14	1722.99
1995-12-15	1715.77
1995-12-18	1687.60
1995-12-19	1694.76
1995-12-20	1687.27
1995-12-21	1681.94
1995-12-22	1680.69
1995-12-25	1680.69
1995-12-26	1682.80
1995-12-27	1683.79
1995-12-28	1680.95
1995-12-29	1693.22
1996-01-02	1711.49
1996-01-03	1722.90
1996-01-04	1715.48
1996-01-05	1712.21
1996-01-08	1712.34
1996-01-09	1688.47
1996-01-10	1655.56
1996-01-11	1665.71
1996-01-12	1662.91
1996-01-15	1657.70
1996-01-16	1668.47
1996-01-17	1665.23
1996-01-18	1670.72
1996-01-19	1686.51
1996-01-22	1697.52
1996-01-23	1693.72
1996-01-24	1706.47
1996-01-25	1695.96
1996-01-26	1705.22
1996-01-29	1710.90
1996-01-30	1725.24
1996-01-31	1739.78
1996-02-01	1740.24
1996-02-02	1737.73
1996-02-05	1743.74
1996-02-06	1764.10
1996-02-07	1771.17
1996-02-08	1786.53
1996-02-09	1788.02
1996-02-12	1800.84
1996-02-13	1804.01
1996-02-14	1802.10
1996-02-15	1792.65
1996-02-16	1782.67
1996-02-19	1782.67
1996-02-20	1768.79
1996-02-21	1790.66
1996-02-22	1821.92
1996-02-23	1821.30
1996-02-26	1800.68
1996-02-27	1793.11
1996-02-28	1778.04
1996-02-29	1774.24
1996-03-01	1790.20
1996-03-04	1815.38
1996-03-05	1819.94
1996-03-06	1814.06
1996-03-07	1813.86
1996-03-08	1764.69
1996-03-11	1800.18
1996-03-12	1797.60
1996-03-13	1800.71
1996-03-14	1814.65
1996-03-15	1808.37
1996-03-18	1843.54
1996-03-19	1847.58
1996-03-20	1839.49
1996-03-21	1832.66
1996-03-22	1837.30
1996-03-25	1832.19
1996-03-26	1834.95
1996-03-27	1821.24
1996-03-28	1828.41
1996-03-29	1814.15
1996-04-01	1826.62
1996-04-02	1835.91
1996-04-03	1842.93
1996-04-04	1847.05
1996-04-05	1847.05
1996-04-08	1815.27
1996-04-09	1811.72
1996-04-10	1788.27
1996-04-11	1779.11
1996-04-12	1788.07
1996-04-15	1810.36
1996-04-16	1824.69
1996-04-17	1816.40
1996-04-18	1821.84
1996-04-19	1815.14
1996-04-22	1822.17
1996-04-23	1822.24
1996-04-24	1816.47
1996-04-25	1815.74
1996-04-26	1819.92
1996-04-29	1820.65
1996-04-30	1822.97
1996-05-01	1824.89
1996-05-02	1804.06
1996-05-03	1794.84
1996-05-06	1790.33
1996-05-07	1778.12
1996-05-08	1792.38
1996-05-09	1796.30
1996-05-10	1810.30
1996-05-13	1833.94
1996-05-14	1842.94
1996-05-15	1850.84
1996-05-16	1849.19
1996-05-17	1863.13
1996-05-20	1874.68
1996-05-21	1875.48
1996-05-22	1890.52
1996-05-23	1881.90
1996-05-24	1882.12
1996-05-27	1882.12
1996-05-28	1866.01
1996-05-29	1856.73
1996-05-30	1856.06
1996-05-31	1842.36
1996-06-03	1839.81
1996-06-04	1849.28
1996-06-05	1859.66
1996-06-06	1853.59
1996-06-07	1854.50
1996-06-10	1850.34
1996-06-11	1845.68
1996-06-12	1842.82
1996-06-13	1838.12
1996-06-14	1834.94
1996-06-17	1832.40
1996-06-18	1833.25
1996-06-19	1834.20
1996-06-20	1836.78
1996-06-21	1849.42
1996-06-24	1853.16
1996-06-25	1851.75
1996-06-26	1838.26
1996-06-27	1843.10
1996-06-28	1843.56
1996-07-01	1866.65
1996-07-02	1861.57
1996-07-03	1856.13
1996-07-04	1856.13
1996-07-05	1814.82
1996-07-08	1801.22
1996-07-09	1811.92
1996-07-10	1811.43
1996-07-11	1786.43
1996-07-12	1788.40
1996-07-15	1739.04
1996-07-16	1730.35
1996-07-17	1742.79
1996-07-18	1763.00
1996-07-19	1750.70
1996-07-22	1733.25
1996-07-23	1724.91
1996-07-24	1720.67
1996-07-25	1732.93
1996-07-26	1746.32
1996-07-29	1733.39
1996-07-30	1746.46
1996-07-31	1761.16
1996-08-01	1779.40
1996-08-02	1807.60
1996-08-05	1811.49
1996-08-06	1810.85
1996-08-07	1817.35
1996-08-08	1821.03
1996-08-09	1812.44
1996-08-12	1819.33
1996-08-13	1804.84
1996-08-14	1808.59
1996-08-15	1806.64
1996-08-16	1813.96
1996-08-19	1819.22
1996-08-20	1824.42
1996-08-21	1820.81
1996-08-22	1828.66
1996-08-23	1823.71
1996-08-26	1817.95
1996-08-27	1825.48
1996-08-28	1825.76
1996-08-29	1807.39
1996-08-30	1796.29
1996-09-02	1796.29
1996-09-03	1798.55
1996-09-04	1798.30
1996-09-05	1780.74
1996-09-06	1797.77
1996-09-09	1816.29
1996-09-10	1815.37
1996-09-11	1821.80
1996-09-12	1827.53
1996-09-13	1846.19
1996-09-16	1860.46
1996-09-17	1856.72
1996-09-18	1849.86
1996-09-19	1852.90
1996-09-20	1867.32
1996-09-23	1864.56
1996-09-24	1857.35
1996-09-25	1857.49
1996-09-26	1849.86
1996-09-27	1854.67
1996-09-30	1858.13
1996-10-01	1865.23
1996-10-02	1873.54
1996-10-03	1869.99
1996-10-04	1890.08
1996-10-07	1883.69
1996-10-08	1879.43
1996-10-09	1864.73
1996-10-10	1863.88
1996-10-11	1878.65
1996-10-14	1882.02
1996-10-15	1892.92
1996-10-16	1893.63
1996-10-17	1903.65
1996-10-18	1915.73
1996-10-21	1913.73
1996-10-22	1910.33
1996-10-23	1912.16
1996-10-24	1899.71
1996-10-25	1900.21
1996-10-28	1887.91
1996-10-29	1894.42
1996-10-30	1892.17
1996-10-31	1909.69
1996-11-01	1908.94
1996-11-04	1918.88
1996-11-05	1928.08
1996-11-06	1952.91
1996-11-07	1964.21
1996-11-08	1966.96
1996-11-11	1977.50
1996-11-12	1984.34
1996-11-13	1983.40
1996-11-14	1994.05
1996-11-15	2000.92
1996-11-18	2004.11
1996-11-19	2018.52
1996-11-20	2028.88
1996-11-21	2023.01
1996-11-22	2035.83
1996-11-25	2059.18
1996-11-26	2051.90
1996-11-27	2043.14
1996-11-28	2043.14
1996-11-29	2051.83
1996-12-02	2051.61
1996-12-03	2036.10
1996-12-04	2034.51
1996-12-05	2039.29
1996-12-06	2016.38
1996-12-09	2039.94
1996-12-10	2043.42
1996-12-11	2024.88
1996-12-12	1991.41
1996-12-13	1992.44
1996-12-16	1977.30
1996-12-17	1988.82
1996-12-18	1997.47
1996-12-19	2030.71
1996-12-20	2038.92
1996-12-23	2034.22
1996-12-24	2042.31
1996-12-25	2042.31
1996-12-26	2053.40
1996-12-27	2058.78
1996-12-30	2053.99
1996-12-31	2025.84
1997-01-02	2015.04
1997-01-03	2041.51
1997-01-06	2042.69
1997-01-07	2058.07
1997-01-08	2046.76
1997-01-09	2066.94
1997-01-10	2080.84
1997-01-13	2080.66
1997-01-14	2094.96
1997-01-15	2095.55
1997-01-16	2104.80
1997-01-17	2120.43
1997-01-20	2122.76
1997-01-21	2136.51
1997-01-22	2135.70
1997-01-23	2115.59
1997-01-24	2097.40
1997-01-27	2084.02
1997-01-28	2079.07
1997-01-29	2097.33
1997-01-30	2117.29
1997-01-31	2112.34
1997-02-03	2115.81
1997-02-04	2119.73
1997-02-05	2094.30
1997-02-06	2101.32
1997-02-07	2120.17
1997-02-10	2107.16
1997-02-11	2119.43
1997-02-12	2146.94
1997-02-13	2162.61
1997-02-14	2154.11
1997-02-17	2154.11
1997-02-18	2167.89
1997-02-19	2156.25
1997-02-20	2135.40
1997-02-21	2139.25
1997-02-24	2160.83
1997-02-25	2163.64
1997-02-26	2144.94
1997-02-27	2126.83
1997-02-28	2117.51
1997-03-03	2138.66
1997-03-04	2134.00
1997-03-05	2158.91
1997-03-06	2156.58
1997-03-07	2171.89
1997-03-10	2190.18
1997-03-11	2189.37
1997-03-12	2179.76
1997-03-13	2137.69
1997-03-14	2153.74
1997-03-17	2161.26
1997-03-18	2151.54
1997-03-19	2135.62
1997-03-20	2122.83
1997-03-21	2122.83
1997-03-24	2145.85
1997-03-25	2137.44
1997-03-26	2142.19
1997-03-27	2103.35
1997-03-28	2103.35
1997-03-31	2061.45
1997-04-01	2067.22
1997-04-02	2046.47
1997-04-03	2037.04
1997-04-04	2056.48
1997-04-07	2068.39
1997-04-08	2077.89
1997-04-09	2070.51
1997-04-10	2066.93
1997-04-11	2023.91
1997-04-14	2038.96
1997-04-15	2074.40
1997-04-16	2099.80
1997-04-17	2101.24
1997-04-18	2112.69
1997-04-21	2099.72
1997-04-22	2144.83
1997-04-23	2151.50
1997-04-24	2138.16
1997-04-25	2118.14
1997-04-28	2135.50
1997-04-29	2181.67
1997-04-30	2191.38
1997-05-01	2178.34
1997-05-02	2216.01
1997-05-05	2253.84
1997-05-06	2252.48
1997-05-07	2219.43
1997-05-08	2234.66
1997-05-09	2236.64
1997-05-12	2268.38
1997-05-13	2259.62
1997-05-14	2260.14
1997-05-15	2270.85
1997-05-16	2244.57
1997-05-19	2253.03
1997-05-20	2275.71
1997-05-21	2268.75
1997-05-22	2261.27
1997-05-23	2286.87
1997-05-27	2288.63
1997-05-28	2279.77
1997-05-29	2280.77
1997-05-30	2284.14
1997-06-02	2272.42
1997-06-03	2277.99
1997-06-04	2265.74
1997-06-05	2278.07
1997-06-06	2311.77
1997-06-09	2313.05
1997-06-10	2315.84
1997-06-11	2324.69
1997-06-12	2356.75
1997-06-13	2383.40
1997-06-16	2376.68
1997-06-17	2376.92
1997-06-18	2371.33
1997-06-19	2383.85
1997-06-20	2391.70
1997-06-23	2348.89
1997-06-24	2381.66
1997-06-25	2365.82
1997-06-26	2352.25
1997-06-27	2365.74
1997-06-30	2360.27
1997-07-01	2378.82
1997-07-02	2406.25
1997-07-03	2429.21
1997-07-07	2423.83
1997-07-08	2446.23
1997-07-09	2418.92
1997-07-10	2430.14
1997-07-11	2437.77
1997-07-14	2434.58
1997-07-15	2453.35
1997-07-16	2479.22
1997-07-17	2465.89
1997-07-18	2434.55
1997-07-21	2434.18
1997-07-22	2481.57
1997-07-23	2487.61
1997-07-24	2491.48
1997-07-25	2493.00
1997-07-28	2493.99
1997-07-29	2514.68
1997-07-30	2538.17
1997-07-31	2538.87
1997-08-01	2520.73
1997-08-04	2526.81
1997-08-05	2528.91
1997-08-06	2547.30
1997-08-07	2529.23
1997-08-08	2482.98
1997-08-11	2492.34
1997-08-12	2468.76
1997-08-13	2461.12
1997-08-14	2459.44
1997-08-15	2403.87
1997-08-18	2428.06
1997-08-19	2452.91
1997-08-20	2484.17
1997-08-21	2456.98
1997-08-22	2459.93
1997-08-25	2456.52
1997-08-26	2436.81
1997-08-27	2436.54
1997-08-28	2411.92
1997-08-29	2397.25
1997-09-01	2397.25
1997-09-02	2462.68
1997-09-03	2474.97
1997-09-04	2467.37
1997-09-05	2460.10
1997-09-08	2479.85
1997-09-09	2480.88
1997-09-10	2457.72
1997-09-11	2448.47
1997-09-12	2471.60
1997-09-15	2477.64
1997-09-16	2523.84
1997-09-17	2521.30
1997-09-18	2535.68
1997-09-19	2546.52
1997-09-22	2556.34
1997-09-23	2541.78
1997-09-24	2532.55
1997-09-25	2513.75
1997-09-26	2532.93
1997-09-29	2552.57
1997-09-30	2539.53
1997-10-01	2560.70
1997-10-02	2574.12
1997-10-03	2569.55
1997-10-06	2593.01
1997-10-07	2616.33
1997-10-08	2591.48
1997-10-09	2584.41
1997-10-10	2580.99
1997-10-13	2593.27
1997-10-14	2605.86
1997-10-15	2610.08
1997-10-16	2578.80
1997-10-17	2547.08
1997-10-20	2571.82
1997-10-21	2620.85
1997-10-22	2616.28
1997-10-23	2560.87
1997-10-24	2527.00
1997-10-27	2358.52
1997-10-28	2445.17
1997-10-29	2458.58
1997-10-30	2424.45
1997-10-31	2446.68
1997-11-03	2509.03
1997-11-04	2510.84
1997-11-05	2512.39
1997-11-06	2508.90
1997-11-07	2482.96
1997-11-10	2469.69
1997-11-11	2474.61
1997-11-12	2430.70
1997-11-13	2441.27
1997-11-14	2468.33
1997-11-17	2508.56
1997-11-18	2487.71
1997-11-19	2500.58
1997-11-20	2544.28
1997-11-21	2558.97
1997-11-24	2527.92
1997-11-25	2542.76
1997-11-26	2546.49
1997-11-28	2555.61
1997-12-01	2612.68
1997-12-02	2612.55
1997-12-03	2613.81
1997-12-04	2620.31
1997-12-05	2641.15
1997-12-08	2643.38
1997-12-09	2631.12
1997-12-10	2618.30
1997-12-11	2571.74
1997-12-12	2571.70
1997-12-15	2598.82
1997-12-16	2604.44
1997-12-17	2599.16
1997-12-18	2563.80
1997-12-19	2539.93
1997-12-22	2557.16
1997-12-23	2529.91
1997-12-24	2517.80
1997-12-26	2520.94
1997-12-29	2548.04
1997-12-30	2597.31
1997-12-31	2607.38
1998-01-02	2611.16
1998-01-05	2613.76
1998-01-06	2600.78
1998-01-07	2609.01
1998-01-08	2584.82
1998-01-09	2518.43
1998-01-12	2544.24
