"Index" "BBDE1.M.DE.N.AEA1.A2P300000.F.C.I10.L" "BBDE1.M.DE.N.BAA1.P2XF00000.G.C.I10.L" "BBDE1.M.DE.W.AEA1.A2P310000.F.V.I10.A" "BBDE1.M.DE.W.AEA1.P2XF00000.B2.V.I10.A" "BBDE1.M.DE.Y.AEA1.A2P300000.F.V.I10.A" "BBDE1.M.DE.Y.AEA1.A2R200050.F.V.I10.A" "BBDE1.M.DE.Y.AEA1.P2XF00000.B2.C.I10.A" "BBDE1.M.DE.Y.AEA1.P2XF02000.B2.V.I10.A" "BBDE1.M.DE.Y.AEB1.A2P310000.F.V.I10.A" "BBDE1.M.DE.Y.AEB1.N2C290000.F.C.I10.A" "BBDE1.M.DE.Y.AEB5.A2P300000.F.V.I10.A" "BBDE1.M.DE.Y.BA01.A2P200000.F.C.I10.A" "BBDE1.M.DE.Y.BAA1.A2P000000.G.C.I10.A" "BBDE1.M.DE.Y.BEA1.P2XF00000.BA.P.ABA.A" "BBDE1.M.DE.Y.JAA9.P2XF50100.C.V.ABA.A" "BBDP1.M.DE.N.APA1.G.GP09SA000000.I10.A" "BBDP1.M.DE.N.VPI.C.A00000.I10.L" "BBDP1.M.DE.Y.APA1.G.GP09SA000000.I10.A" "BBDP1.M.DE.Y.EPL.L.L1A00000000.I10.A" "BBEX3.M.XAU.USD.EA.AC.C06" "BBK01.DU7802" "BBK01.EC7628" "BBK01.ED0361" "BBK01.ED0376" "BBK01.ED0391" "BBK01.ED0425" "BBK01.ED1156" "BBK01.ES4710" "BBK01.EU2001" "BBK01.EU4170" "BBK01.EU4670" "BBK01.EU4680" "BBK01.JB5002" "BBK01.JB5003" "BBK01.JQ5001" "BBK01.JQ5004" "BBK01.JQ5005" "BBK01.JQ5008" "BBK01.OU0092" "BBK01.OU0144" "BBK01.OU0149" "BBK01.OU0337" "BBK01.OU0778" "BBK01.OU1429" "BBK01.OU1825" "BBK01.OUA001" "BBK01.PQ3022" "BBK01.PQ8084" "BBK01.SU0001" "BBK01.SU0041" "BBK01.SU0316G" "BBK01.SUD107" "BBK01.TS5303O" "BBK01.TUB601" "BBK01.TUD317" "BBK01.TUE355" "BBK01.TVE303" "BBK01.TVS303J" "BBK01.TXI355" "BBK01.US02CC" "BBK01.US0CC1" "BBK01.USBA14" "BBK01.UUCY01" "BBK01.WU0028" "BBK01.WU3141" "BBK01.XS7085" "BBK01.XS8891" "BBK01.XU4204" "BBK01.XU4205" "BBK01.XU4206" "BBK01.XX3739"
"1966-07-01" -0.510479149540356 0.0525000495183601 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 -0.469158347335396 NA NA -0.0689224910223308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0574275945390198 -0.0126639559224039 -0.000586055814756198 -0.0530985531678455 -0.099059990428141 -0.0747591003115911 -0.0600028834399235 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0140757546189265 -0.00336879748433776 -0.188952101374815 NA NA 0.0305018495433262 -0.112457385313209 0.246446205351097 0.0305179671521399
"1966-08-01" -0.219562039735257 -0.062213301641376 NA NA NA NA NA NA NA NA NA NA NA NA NA -1.12773369893388 1.17705823643907 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0742898022657167 0.023331797899697 0.00117211162951246 -0.0551257660772318 -0.0468368372387663 -0.0614235404028039 -0.065203235062637 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0140757546189265 -0.00373474079968942 0.0153527818201448 NA NA -0.189415105489868 -0.0666174846665411 -0.289086627634502 -0.189850729167875
"1966-09-01" 0.595005867719022 0.221551303859024 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.375911232977988 -0.704332145017477 NA NA -0.0697959309714474 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0456835122547184 0.0745257588911294 -0.00560008889655868 -0.0425823862004041 -0.0219813958538544 -0.0199880506862153 -0.0696606793106776 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0140757546189265 -0.00373474079968941 -0.0163070548008659 NA NA 0.151101470045401 0.0128383431210165 0.29603257877569 0.151433258003168
"1966-10-01" 0.0907495440568488 -0.201076831992635 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.751822465955869 0.941884438757018 NA NA -0.0715428108696802 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.00424526931319015 0.116120852196668 0.00377680413953961 -0.0548723644635585 -0.0453936180615778 -0.0510408544738196 -0.0718894014346978 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.377230223787231 -0.00373879248988251 -0.199835170213288 NA NA 0.0470547386318463 0.12285410467302 -0.0956997712785909 0.0480278407848795
"1966-11-01" -0.31653440967029 -0.798793766982837 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977935 -0.233984549653339 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0255323800806546 0.165715001907118 0.00149769819326557 -0.0551257660772318 -0.0337409595198343 -0.0449445985155169 -0.0711464940600242 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.558807458371384 -0.00373474079968942 -0.0588499602603492 NA NA -0.111380056929703 -0.124681358818987 -0.03619612316908 -0.113550158402968
"1966-12-01" -0.432901253592329 -1.22142190283449 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977935 -0.469158347335404 NA NA -0.069359210996889 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0562309226474913 0.0705262306886739 -0.0012372289422631 -0.0239573675954174 -0.0606275982652338 -0.00303283880218584 -0.0659461424373107 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.28511639670799 -0.0037387924898825 -0.122862192428455 NA NA 0.248054106135304 -0.0268895707727623 0.563798995268489 0.248476156215985
"1967-01-01" -0.31653440967029 -0.756530953397672 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.375911232977935 0.236363045710807 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0289857649310672 0.0561279291598333 0.0240282884050011 0.0404066422775977 -0.0400483618497689 -0.118099670015149 -0.0302865884529879 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.19300256962875 -0.00373474079968942 0.0813437537770639 NA NA -0.276908947814903 -0.2010811932301 -0.254376166237287 -0.276659257697123
"1967-02-01" 0.110144018043856 0.100800407901407 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.00118924802872525 NA NA -0.0706693709205636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0680003174404749 0.0673266081267093 0.00618614471131472 -0.0443561974961171 -0.0255627175157663 -0.0467544245031382 -0.0399443843237419 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.377230223787232 0.0636084018996474 -0.0212539042728988 NA NA -0.142121136665525 -0.170521259465655 -0.0213202111417022 -0.142834014505712
"1967-03-01" 0.691978237654055 1.14529565793479 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977961 -0.469158347335396 NA NA -0.070669370920564 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0531696689714889 0.0281312317426436 0.00879083722134187 -0.0386546611884681 -0.0543736484974172 -0.0118914607415945 -0.0184000704582136 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.712233183717683 -0.014819354829943 -0.00146650638476736 NA NA 0.146372073162966 0.171749998696132 0.0282661622828903 0.148405108511063
"1967-04-01" -0.355323357644303 0.499278364561542 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.471536843392863 NA NA -0.0697959309714471 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0305442213479413 -0.025462446170262 0.00293027907378043 -0.0377677555406115 -0.011183978306 -0.0576133804288647 -0.0340011253263548 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.712233183717683 -0.0159935346479003 -0.17460623790592 NA NA 0.0210430557784576 -0.0757854647958745 0.16214937052929 0.0197690532475167
"1967-05-01" 0.0713550700698426 0.0283498703268365 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.00118924802874196 NA NA -0.0697959309714474 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0312931029073145 0.0113332132923302 -0.000130234625501342 -0.00621925463828731 -0.0396207413528242 -0.0575181264295161 -0.0570312539412303 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.349078714549378 -0.0156021413752479 -0.0415359871082339 NA NA -0.16340342263648 -0.0330015575256512 -0.289086627634502 -0.163538980746395
"1967-06-01" 0.420455601835962 0.710592432487371 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.751822465955923 -0.233984549653339 NA NA -0.0697959309714474 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0893759510849393 -0.0102642390009308 -0.00280004444827902 -0.0491708281559095 -0.0986858224933143 -0.0337046265923964 -0.0302865884529879 NA NA NA -1.26687616048169 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.349078714549378 -0.0159935346479003 -0.12810585286881 NA NA 0.120360390309578 0.159526025190354 0.00347297557059404 0.122068767902547
"1967-07-01" -0.626845993462397 -0.195039287194754 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977961 -0.704332145017477 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0538072322153707 -0.0902548030500437 0.00709778708982396 0.0235554349683241 -0.00845789763797732 -0.063423874389122 -0.0518309023185162 NA NA NA -1.28183748066845 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.167501479965226 -0.0538095798960797 0.0588850571740346 NA NA -0.175226914842565 -0.219417153488767 -0.016361573799243 -0.177348676083612
"1967-08-01" 0.0325661220958295 0.149100766284454 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.375911232977961 0.941884438757018 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0720912655347696 -0.237437440900412 0.021358478582223 0.00290320345395118 -0.0533580498171734 -0.0627570963936825 -0.065203235062637 NA NA NA -1.2972975115281 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.167501479965226 0.031365051343043 0.167221060611556 NA NA -0.0971918662823996 -0.0238335773963178 -0.16512069407302 -0.0968917892463387
"1967-09-01" 0.536822445758002 0.118913042295049 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977961 -0.469158347335413 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0540323859165444 -0.0166634841248598 -0.00703266977707354 -0.0471436152465233 -0.0437900411980354 -0.0178924627005487 -0.0704035866853512 NA NA NA -1.31275754238775 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.167501479965226 0.031365051343043 -0.0415359871082339 NA NA 0.0990781043386234 -0.0207775840198731 0.246446205351097 0.100902698154945
"1967-10-01" 0.750161659615075 0.233626393454785 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.47153684339288 NA NA -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0263672674468376 0.0593275517217978 0.00963736228710058 -0.0400483700636712 -0.0233711624689246 -0.0408486765435323 -0.0614886981892702 NA NA NA -1.31443817908761 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.195652989203079 -0.0523185579050229 0.0489913582299688 NA NA 0.158195565369052 0.171749998696132 0.0530593489951865 0.158172226640954
"1967-11-01" -0.219562039735257 -0.557291975067603 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.236363045710798 NA NA -0.0697959309714471 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0293172028073488 0.0121331189328213 0.0235724672157465 -0.0102736804570598 0.0062415569444975 -0.0337046265923964 -0.0681748645613303 NA NA NA -1.31617483701079 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.195652989203079 0.0147774316925355 0.0178262065561612 NA NA -0.106650660047268 0.00978234974457208 -0.244458891552368 -0.107100857352861
"1967-12-01" -0.452295727579336 -1.71046303146284 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 -0.704332145017477 NA NA -0.070669370920564 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0789398590076572 0.0393299107095196 0.0280655617955431 -0.0666555394993665 -0.0444849245055705 -0.00722401477351882 -0.035486940075702 NA NA NA -1.31785547371065 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.10353916212384 -0.0221925807906365 0.0199038833344151 NA NA 0.0848899136913204 0.0189503298739057 0.147273458501912 0.0845261932958788
"1968-01-01" -0.200167565748251 -0.768606042993433 NA NA NA NA NA NA NA NA NA NA NA NA NA -1.50364493191182 1.17705823643909 NA NA -0.0706693709205636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0327705876577614 -0.127850368153127 0.0393959742141615 0.0195010091495515 0.0176269526756508 -0.124100671974104 0.0373179826422908 NA NA NA -1.32132878955702 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.46669363129215 -0.0228036553771352 0.0345465577716325 NA NA -0.175226914842565 -0.152185299206988 -0.120492957990887 -0.176061842604303
"1968-02-01" 0.265299809939908 0.553616267742469 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.50364493191182 -0.704332145017486 NA -0.417249551057881 -0.069359210996889 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0383896455198662 0.0681265137672004 0.0280655617955431 -0.0370075506995916 -0.0796032578171558 -0.0505645844770773 0.00760168765535516 NA NA NA -1.32480210540339 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.712233183717683 0.00330210748450494 -0.0830895226733104 NA NA -0.0357097068107539 -0.0482815244078738 0.00347297557059404 -0.0355219864988044
"1968-03-01" 0.381666653861949 0.813230694051344 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 -0.704332145017469 NA -0.203555148562834 -0.0702326509460055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.119960658266094 -0.0310617856536997 0.0322330698115867 -0.0480305208943798 -0.0776789655809046 -0.0468496785024864 0.0343463531435969 NA NA NA -1.32805133635644 NA NA NA NA NA NA NA NA NA NA NA NA NA -1.07538765288599 0.00284001389223526 -0.00492930101519036 NA NA 0.198395438869743 0.11674211792013 0.22661165598126 0.198761158416667
"1968-04-01" 0.20711638797889 0.722667522083132 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.751822465955923 0.941884438757009 NA -0.559712486054576 0.0467209582406827 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0126194554836976 -0.00386499387700171 0.0218142997714776 -0.0269981869594968 -0.0367877555605656 -0.063423874389122 0.0053729655313349 NA NA NA -1.32976911756307 NA NA NA NA NA NA NA NA NA NA NA NA NA -1.07538765288599 0.00330210748450495 0.0603691120156446 NA NA -0.19650920081352 -0.0391135442785404 -0.348590275744013 -0.195416130264719
"1968-05-01" 0.401061127848955 0.710592432487371 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.751822465955923 -0.469158347335404 NA 0.793685396414009 0.0526166778972188 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0132317062188983 -0.0534591435874514 0.0225957075244863 -0.0486640249285629 0.0170389744923519 -0.0506598384764257 -0.0533167170678628 NA NA NA -1.33143148647271 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.530655949133531 0.0030710606883701 -0.0944672764589865 NA NA 0.0565135323967149 0.0189503298739057 0.0877698103924013 0.0558178889551043
"1968-06-01" -1.01473547320253 -0.593517243854889 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.00118924802873361 NA -0.346018083559539 -0.051890412014561 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.037084172383038 -0.0686573507567834 0.0127629932991334 -0.0534786555883554 -0.145617172032998 -0.0207500826810032 -0.0206287925822339 NA NA NA -1.33314926767934 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.349078714549378 -0.0467272254385597 0.0964811131614847 NA NA -0.260356058726383 -0.246921093876768 -0.145286144703183 -0.26128417506975
"1968-07-01" 0.730767185628068 0.837380873242868 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 -0.704332145017469 NA 0.366296591423925 -0.139278078923658 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.067276748389783 -0.148647914805896 0.0156932723729136 -0.0210432490381747 -0.0333667915850076 -0.0900949942066963 -0.0288007737036406 NA NA NA -1.33813637440826 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.167501479965226 0.00255593996256127 -0.0994141259310189 NA NA 0.363924329754944 0.364277581412137 0.172066645214208 0.363652008954224
"1968-08-01" -0.49108467555335 -0.116551204822303 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1.17705823643907 NA 1.36353713640078 -0.085954570030101 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.030321584716959 -0.0614581999923629 0.0393308569014109 -0.0406818740978544 -0.0539994805625905 -0.0602804924106221 -0.0503450875691695 NA NA NA -1.34328971802814 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.167501479965226 0.00276981606783582 -0.0440094118442504 NA NA -0.272179550932468 -0.295816987899881 -0.0907411339361317 -0.271785275397321
"1968-09-01" 0.711372711641061 0.022312325528956 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 -0.939505942699542 NA 0.0813707214305455 -0.0251194775741425 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0184661841171668 0.0425295332714841 0.0575637044716014 -0.0435959926550972 0.0299210419628115 0.00773086312419232 -0.0548025318172101 NA NA NA -1.34844306164802 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.167501479965226 0.00276981606783582 -0.189446786322019 NA NA 0.0943487074561892 0.043398276885462 0.127438909132075 0.0938917966797451
"1968-10-01" 0.963500873472148 0.481165730167899 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.941884438757009 NA 0.295065123925583 -0.113598944419636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.00293727910617087 0.0913237773414431 0.0313865447458275 -0.0352337394038788 -0.0379637119271633 -0.0548510144477588 -0.0629745129386168 NA NA NA -1.35596459966541 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.195652989203079 0.00255593996256127 0.00100691835124939 NA NA 0.285889281194778 0.315381687389025 0.0877698103924013 0.286256376476219
"1968-11-01" -0.54926809751437 -0.786718677387075 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0.236363045710807 NA 1.29230566890244 -0.0446845324343503 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0839744957134346 -0.0974539538144638 -0.0126978759863825 -0.0313060143919425 -0.00498348110030156 -0.10304953811809 -0.0637174203132904 NA 0.0613007140354696 NA -1.36373685561671 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0140757546189265 0.00276981606783582 -0.179058402430749 NA NA -0.104285961606051 -0.225529140241656 0.147273458501912 -0.104832701025494
"1968-12-01" -0.374717831631309 -1.72857566585648 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.50364493191182 -0.704332145017477 NA -0.0610922135661493 -0.0126729582992337 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0676107033362561 -0.634990544224504 -0.254608692855159 -0.0332065264944925 0.136131282891457 0.0410697628961604 -0.0295436810783149 NA 0.0573115579491784 NA -1.36706159343599 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.740384692955536 0.00255593996256127 -0.0933789695751391 NA NA 0.129819184074446 -0.0238335773963178 0.310908490803067 0.129775344514852
"1969-01-01" 0.207116387978888 -0.189001742396873 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.50364493191185 0.471536843392871 NA -0.132323681064502 -0.0187870379430486 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.149348693555721 -0.0510594266659783 0.0444100072959637 -0.0286452974483731 -0.0066405105259623 -0.139722327867254 -0.0161713483341934 NA 0.061300714035469 NA -1.37049715584925 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.195652989203079 0.00921886894016144 0.105781190168907 NA NA -0.508649395054183 0.138134071555242 -1.29073137081127 -0.50744558278679
"1969-02-01" 0.0131716481088232 -0.38220317592906 NA NA NA NA NA NA NA NA NA NA NA NA NA -2.63137863084573 -0.233984549653339 NA -0.346018083559529 -0.0560392517728636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00933556517671295 -0.0406606533395936 0.0507915039455308 -0.0588000894754946 -0.180200979723402 -0.0596137144151829 -0.0496021801944959 NA 0.0972319293838264 NA -1.3739327182625 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0140757546189265 0.00921886894016144 -0.167680648645074 NA NA -0.0215215161634509 -0.311096954782103 0.459667611076845 -0.0206146283517828
"1969-03-01" 0.963500873472148 1.3324595466691 NA NA NA NA NA NA NA NA NA NA NA NA NA 2.67100995883109e-14 -0.469158347335396 NA 0.295065123925583 -0.0459946923580249 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.118680497637948 -0.118251500467233 0.00136746356776405 -0.0577864830208013 -0.0782669437642038 -0.0429442645291987 0.011316224528722 NA 0.0817872467364002 NA -1.28892900946276 NA NA NA NA NA NA NA NA NA NA -0.903930829828235 NA NA -0.893810418301835 0.00795313873346757 -0.0242220139561187 NA NA 0.420677092344155 0.388725528423694 0.256363480036016 0.420444117963069
"1969-04-01" -0.161378617774238 0.867568597232272 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.375911232977961 0.706710641074936 NA 0.0813707214305455 -0.0648173232614836 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0645494496602533 -0.0518593323064693 -0.0181677302574393 -0.0368808498927552 -0.0373222811817462 -0.0468496785024866 -0.0102280893368062 NA 0.0972319293838264 NA -1.19481776043447 NA NA NA NA NA NA NA NA NA NA 0.900613652471067 NA NA -0.530655949133531 0.00921886894016144 -0.0722064538348378 NA NA -0.0711801834290109 -0.00244162376120604 -0.155203419388102 -0.0730964836559515
"1969-05-01" -0.297139935683283 0.426827826986972 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977961 -0.469158347335404 NA -0.844638356047966 -0.0629830993683394 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0254210617651639 0.0105333076518388 -0.00306051369928206 -0.0574063806002914 0.0172527847408243 -0.0354191985806689 -0.0518309023185162 NA 0.00461336569463885 NA -1.10374235814903 NA NA NA NA NA NA NA NA NA NA -0.903930829828234 NA NA -0.167501479965226 0.0087969588712635 0.132098429360122 NA NA -0.0522625958992742 -0.0941214250545421 0.0481007116527272 -0.051415160297285
"1969-06-01" -0.141984143787231 0.112875497497168 NA NA NA NA NA NA NA NA NA NA NA NA NA -2.67100995883109e-14 0.00118924802873361 NA 0.50875952642062 -0.158406413809308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.12224268373366 -0.111052349702813 0.00240934057177482 -0.0722303750001788 0.164568045938281 -0.0144633187240035 -0.0236004220809271 NA 0.0068459153724454 NA -0.945706487139256 NA NA NA NA NA NA NA NA NA NA 1.80288589362072 NA NA -0.167501479965226 0.00921886894016143 -0.236936541253535 NA NA -0.0711801834290109 -0.0054976171376505 -0.140327507360724 -0.0716970936282867
"1969-07-01" 0.478639023796982 0.728705066881012 NA NA NA NA NA NA NA NA NA NA NA NA NA 2.67100995883109e-14 -0.704332145017477 NA 0.0813707214305455 -0.0565633157423335 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.0976691655890195 -0.0398607476991022 0.0119164682333746 -0.0506912378379491 -0.178276687487151 -0.110098334069877 -0.0518309023185162 NA 0.00461336569463885 NA -0.792768547452382 NA NA NA NA NA NA NA NA NA NA -1.80620307097788 NA NA 0.0140757546189265 -0.0817662422283957 -0.17015407338109 NA NA 0.181842549781224 0.0922941709085744 0.22661165598126 0.182496973642619
"1969-08-01" -0.898368629280489 -0.67804287102522 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.375911232977961 0.941884438757018 NA 1.00737979890905 -0.0976149933508053 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.000933549427332632 -0.024662540529771 0.0463635266784842 0.00391680990864433 -0.0994876109250857 -0.0581849044249555 -0.055545439191883 NA -0.00516859925235969 NA -0.634732676442612 NA NA NA NA NA NA NA NA NA NA 0.900613652471066 NA NA 0.0140757546189265 -0.0366628269989259 0.134571854096139 NA NA -0.44480253714132 -0.369160828934549 -0.328755726374176 -0.445759628557846
"1969-09-01" 1.09926219138119 0.607954170923397 NA NA NA NA NA NA NA NA NA NA NA NA NA -2.67100995883109e-14 -0.469158347335413 NA 0.0101392539322031 -0.0817183862768864 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.01840800788923 -0.0366611251371377 0.0203817188909632 -0.0415687797457109 0.0798457349811083 -0.0386578345585173 -0.0607457908145972 NA -0.00516859925235969 NA -0.523076898011796 NA NA NA NA NA NA NA NA NA NA -0.00165858867858391 NA NA 0.0140757546189265 0.0215397790717862 -0.115244044241524 NA NA 0.290618678077212 0.287877747001024 0.142314821159453 0.292508703566703
"1969-10-01" 0.478639023796982 0.463053095774256 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.751822465955896 0.706710641074945 NA -0.488481018556234 -0.08722105795632 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.109663714083176 0.0249316091806791 0.0418704320986871 -0.0178757288672585 0.00789858637015824 0.00211087716263209 -0.0562883465665567 NA -0.00701358394226867 NA -0.4150229188852 NA NA NA NA NA NA NA NA NA NA -0.00165858867858391 NA NA 0.0140757546189265 0.0207204202889649 0.0564116324380179 NA NA 0.240960010811652 0.27870976687169 0.0530593489951865 0.240606419901231
"1969-11-01" -0.878974155293482 -1.16708399965357 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.375911232977935 0.236363045710807 NA 0.0813707214305455 -0.202296771252408 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0362467679466644 0.0217319866187149 0.0117862336078731 -0.0580398846344747 -0.0722802568069776 -0.044944598515517 -0.0674319571866573 NA 0.0950874413877544 NA -0.303367140454384 NA NA NA NA NA NA NA NA NA NA -0.00165858867858391 NA NA 0.195652989203079 0.0215397790717863 0.0742202905373371 NA NA -0.352579297933851 -0.448616656722107 -0.0114029364567837 -0.353283783233558
"1969-12-01" -0.452295727579337 -2.12705362251662 NA NA NA NA NA NA NA NA NA NA NA NA NA 0.375911232977935 -0.704332145017477 NA -0.274786616061186 -0.169062381188528 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0704214908024044 -0.0150636728438774 0.00299539638653142 -0.0833800460018034 -0.127817468847674 0.00430171914764709 -0.0585170686905769 NA 0.0900083908707456 NA -0.210274481514547 NA NA NA NA NA NA NA NA NA NA -0.00165858867858391 NA NA 0.377230223787231 0.0207204202889649 -0.240992957820602 NA NA 0.144007374721749 0.0220063232503502 0.266280754720934 0.144140019303731
